Namespace(batch_size=32, dataset='modelnet40', dropout=0.5, emb_dims=1024, epochs=250, eval=False, exp_name='dgcnn_vnn', k=20, lr=0.001, model='eqcnn', model_path=None, momentum=0.9, no_cuda=False, num_points=1024, pooling='mean', rot='z', seed=1, test_batch_size=16, use_sgd=True)
Using GPU : 0 from 2 devices
Train 185, loss: 1.559276, train acc: 0.907777, train avg acc: 0.871110
Test 185, loss: 1.562845, test acc: 0.878444, test avg acc: 0.837198
Train 186, loss: 1.548046, train acc: 0.914393, train avg acc: 0.879236
Test 186, loss: 1.532551, test acc: 0.893436, test avg acc: 0.851651
Train 187, loss: 1.550875, train acc: 0.914699, train avg acc: 0.875485
Test 187, loss: 1.559908, test acc: 0.883306, test avg acc: 0.838610
Train 188, loss: 1.546228, train acc: 0.914292, train avg acc: 0.877020
Test 188, loss: 1.541747, test acc: 0.889789, test avg acc: 0.853360
Train 189, loss: 1.542382, train acc: 0.917243, train avg acc: 0.880905
Test 189, loss: 1.547585, test acc: 0.884927, test avg acc: 0.851616
Train 190, loss: 1.536523, train acc: 0.920806, train avg acc: 0.885809
Test 190, loss: 1.533467, test acc: 0.894652, test avg acc: 0.853436
Train 191, loss: 1.540027, train acc: 0.919483, train avg acc: 0.886703
Test 191, loss: 1.557709, test acc: 0.880470, test avg acc: 0.845733
Train 192, loss: 1.534436, train acc: 0.920603, train avg acc: 0.888258
Test 192, loss: 1.545378, test acc: 0.888979, test avg acc: 0.855105
Train 193, loss: 1.532448, train acc: 0.920195, train avg acc: 0.886419
Test 193, loss: 1.539521, test acc: 0.883306, test avg acc: 0.838581
Train 194, loss: 1.532084, train acc: 0.922435, train avg acc: 0.889151
Test 194, loss: 1.542509, test acc: 0.890194, test avg acc: 0.850616
Train 195, loss: 1.529457, train acc: 0.922537, train avg acc: 0.890183
Test 195, loss: 1.538540, test acc: 0.885332, test avg acc: 0.847355
Train 196, loss: 1.522221, train acc: 0.925285, train avg acc: 0.894751
Test 196, loss: 1.537945, test acc: 0.899514, test avg acc: 0.859907
Train 197, loss: 1.528942, train acc: 0.925285, train avg acc: 0.894231
Test 197, loss: 1.534120, test acc: 0.895867, test avg acc: 0.860198
Train 198, loss: 1.522498, train acc: 0.925285, train avg acc: 0.892106
Test 198, loss: 1.542868, test acc: 0.885737, test avg acc: 0.852576
Train 199, loss: 1.531137, train acc: 0.921417, train avg acc: 0.886182
Test 199, loss: 1.532980, test acc: 0.890600, test avg acc: 0.851023
Train 200, loss: 1.519794, train acc: 0.928950, train avg acc: 0.900454
Test 200, loss: 1.535033, test acc: 0.893841, test avg acc: 0.854645
Train 201, loss: 1.516336, train acc: 0.926710, train avg acc: 0.894217
Test 201, loss: 1.522819, test acc: 0.895867, test avg acc: 0.859267
Train 202, loss: 1.510831, train acc: 0.929357, train avg acc: 0.899835
Test 202, loss: 1.531760, test acc: 0.895462, test avg acc: 0.857814
Train 203, loss: 1.506705, train acc: 0.934446, train avg acc: 0.905927
Test 203, loss: 1.525137, test acc: 0.897488, test avg acc: 0.864779
Train 204, loss: 1.516612, train acc: 0.928339, train avg acc: 0.897106
Test 204, loss: 1.528148, test acc: 0.898703, test avg acc: 0.872145
Train 205, loss: 1.505834, train acc: 0.934752, train avg acc: 0.905335
Test 205, loss: 1.531521, test acc: 0.899919, test avg acc: 0.866279
Train 206, loss: 1.501874, train acc: 0.935057, train avg acc: 0.908007
Test 206, loss: 1.527958, test acc: 0.894652, test avg acc: 0.858186
Train 207, loss: 1.497080, train acc: 0.938111, train avg acc: 0.910342
Test 207, loss: 1.522835, test acc: 0.900729, test avg acc: 0.866105
Train 208, loss: 1.497179, train acc: 0.939434, train avg acc: 0.911284
Test 208, loss: 1.521804, test acc: 0.896677, test avg acc: 0.861686
Train 209, loss: 1.499809, train acc: 0.933836, train avg acc: 0.906846
Test 209, loss: 1.526613, test acc: 0.894652, test avg acc: 0.861651
Train 210, loss: 1.499172, train acc: 0.935871, train avg acc: 0.910270
Test 210, loss: 1.524028, test acc: 0.895057, test avg acc: 0.866279
Train 211, loss: 1.503110, train acc: 0.935973, train avg acc: 0.906311
Test 211, loss: 1.524393, test acc: 0.892220, test avg acc: 0.866529
Train 212, loss: 1.502917, train acc: 0.934853, train avg acc: 0.907490
Test 212, loss: 1.527390, test acc: 0.894652, test avg acc: 0.860151
Train 213, loss: 1.493661, train acc: 0.939841, train avg acc: 0.912993
Test 213, loss: 1.522289, test acc: 0.895057, test avg acc: 0.859029
Train 214, loss: 1.492330, train acc: 0.936380, train avg acc: 0.908250
Test 214, loss: 1.526250, test acc: 0.894246, test avg acc: 0.859564
Train 215, loss: 1.495615, train acc: 0.939027, train avg acc: 0.912710
Test 215, loss: 1.514228, test acc: 0.897488, test avg acc: 0.862099
Train 216, loss: 1.492601, train acc: 0.939943, train avg acc: 0.913800
Test 216, loss: 1.520098, test acc: 0.897893, test avg acc: 0.864483
Train 217, loss: 1.488693, train acc: 0.939536, train avg acc: 0.913987
Test 217, loss: 1.517950, test acc: 0.897893, test avg acc: 0.866395
Train 218, loss: 1.493856, train acc: 0.939739, train avg acc: 0.914303
Test 218, loss: 1.518920, test acc: 0.897488, test avg acc: 0.863227
Train 219, loss: 1.486127, train acc: 0.941266, train avg acc: 0.915541
Test 219, loss: 1.518077, test acc: 0.899109, test avg acc: 0.866058
Train 220, loss: 1.488774, train acc: 0.940452, train avg acc: 0.912873
Test 220, loss: 1.522772, test acc: 0.893031, test avg acc: 0.857855
Train 221, loss: 1.485459, train acc: 0.941470, train avg acc: 0.912601
Test 221, loss: 1.526775, test acc: 0.899514, test avg acc: 0.867605
Train 222, loss: 1.484832, train acc: 0.941979, train avg acc: 0.916622
Test 222, loss: 1.521255, test acc: 0.898298, test avg acc: 0.865477
Train 223, loss: 1.481462, train acc: 0.943099, train avg acc: 0.918634
Test 223, loss: 1.512856, test acc: 0.898298, test avg acc: 0.865855
Train 224, loss: 1.476950, train acc: 0.945949, train avg acc: 0.919659
Test 224, loss: 1.520796, test acc: 0.902350, test avg acc: 0.871273
Train 225, loss: 1.485452, train acc: 0.939943, train avg acc: 0.913632
Test 225, loss: 1.515411, test acc: 0.902755, test avg acc: 0.867686
Train 226, loss: 1.476574, train acc: 0.946458, train avg acc: 0.924087
Test 226, loss: 1.516761, test acc: 0.898703, test avg acc: 0.864977
Train 227, loss: 1.477526, train acc: 0.946254, train avg acc: 0.921939
Test 227, loss: 1.514503, test acc: 0.901135, test avg acc: 0.868773
Train 228, loss: 1.472446, train acc: 0.947476, train avg acc: 0.922947
Test 228, loss: 1.515634, test acc: 0.896272, test avg acc: 0.864192
Train 229, loss: 1.480802, train acc: 0.944931, train avg acc: 0.920456
Test 229, loss: 1.518446, test acc: 0.898703, test avg acc: 0.867186
Train 230, loss: 1.475453, train acc: 0.943811, train avg acc: 0.920340
Test 230, loss: 1.512508, test acc: 0.903971, test avg acc: 0.866477
Train 231, loss: 1.469512, train acc: 0.950529, train avg acc: 0.928062
Test 231, loss: 1.511728, test acc: 0.905592, test avg acc: 0.872267
Train 232, loss: 1.475109, train acc: 0.944829, train avg acc: 0.919934
Test 232, loss: 1.515351, test acc: 0.902350, test avg acc: 0.868814
Train 233, loss: 1.477554, train acc: 0.946152, train avg acc: 0.923076
Test 233, loss: 1.513685, test acc: 0.908023, test avg acc: 0.874936
Train 234, loss: 1.466512, train acc: 0.950835, train avg acc: 0.928351
Test 234, loss: 1.513047, test acc: 0.902755, test avg acc: 0.866849
Train 235, loss: 1.470717, train acc: 0.949002, train avg acc: 0.924220
Test 235, loss: 1.514124, test acc: 0.899919, test avg acc: 0.868233
Train 236, loss: 1.472515, train acc: 0.949511, train avg acc: 0.923715
Test 236, loss: 1.515753, test acc: 0.900324, test avg acc: 0.866855
Train 237, loss: 1.470157, train acc: 0.950936, train avg acc: 0.926545
Test 237, loss: 1.519887, test acc: 0.901945, test avg acc: 0.866936
Train 238, loss: 1.470448, train acc: 0.948799, train avg acc: 0.926117
Test 238, loss: 1.513803, test acc: 0.903160, test avg acc: 0.868808
Train 239, loss: 1.471849, train acc: 0.948290, train avg acc: 0.923435
Test 239, loss: 1.515311, test acc: 0.900324, test avg acc: 0.864099
Train 240, loss: 1.473842, train acc: 0.947374, train avg acc: 0.925232
Test 240, loss: 1.513526, test acc: 0.900729, test avg acc: 0.865099
Train 241, loss: 1.469100, train acc: 0.948697, train avg acc: 0.929090
Test 241, loss: 1.514825, test acc: 0.902755, test avg acc: 0.868517
Train 242, loss: 1.467674, train acc: 0.950122, train avg acc: 0.927335
Test 242, loss: 1.512649, test acc: 0.900324, test avg acc: 0.867727
Train 243, loss: 1.469422, train acc: 0.947272, train avg acc: 0.924212
Test 243, loss: 1.515272, test acc: 0.903566, test avg acc: 0.869180
Train 244, loss: 1.468627, train acc: 0.949206, train avg acc: 0.927248
Test 244, loss: 1.509388, test acc: 0.903971, test avg acc: 0.867058
Train 245, loss: 1.462461, train acc: 0.952158, train avg acc: 0.929530
Test 245, loss: 1.517997, test acc: 0.903566, test avg acc: 0.871017
Train 246, loss: 1.465089, train acc: 0.949206, train avg acc: 0.926397
Test 246, loss: 1.513938, test acc: 0.899919, test avg acc: 0.871692
Train 247, loss: 1.468284, train acc: 0.948086, train avg acc: 0.924814
Test 247, loss: 1.519723, test acc: 0.897893, test avg acc: 0.863523
Train 248, loss: 1.460101, train acc: 0.953685, train avg acc: 0.933671
Test 248, loss: 1.512635, test acc: 0.900324, test avg acc: 0.865733
Train 249, loss: 1.464649, train acc: 0.951038, train avg acc: 0.929296
Test 249, loss: 1.511704, test acc: 0.899514, test avg acc: 0.862645
