Namespace(batch_size=32, class_choice='airplane', dataset='shapenetpart', dropout=0.5, emb_dims=1024, epochs=200, eval=False, exp_name='dgcnn_vnn_airplane', k=40, lr=0.001, model='eqcnn', model_path='', momentum=0.9, no_cuda=False, num_points=2048, pooling='mean', rot='aligned', scheduler='cos', seed=1, test_batch_size=16, use_sgd=True)
Using GPU : 0 from 3 devices
Train 142, loss: 0.773778, train acc: 0.955702, train avg acc: 0.949250, train iou: 0.892360
Test 142, loss: 0.834232, test acc: 0.909097, test avg acc: 0.889156, test iou: 0.789965
Train 143, loss: 0.774601, train acc: 0.955002, train avg acc: 0.948726, train iou: 0.888264
Test 143, loss: 0.831143, test acc: 0.911802, test avg acc: 0.890646, test iou: 0.797410
Train 144, loss: 0.773391, train acc: 0.956146, train avg acc: 0.949580, train iou: 0.892244
Test 144, loss: 0.831724, test acc: 0.911133, test avg acc: 0.890142, test iou: 0.799675
Train 145, loss: 0.772929, train acc: 0.956620, train avg acc: 0.950340, train iou: 0.894236
Test 145, loss: 0.831955, test acc: 0.911653, test avg acc: 0.891926, test iou: 0.804763
Train 146, loss: 0.772750, train acc: 0.956622, train avg acc: 0.950314, train iou: 0.893120
Test 146, loss: 0.834338, test acc: 0.909828, test avg acc: 0.887813, test iou: 0.800911
Train 147, loss: 0.772619, train acc: 0.956861, train avg acc: 0.950809, train iou: 0.894404
Test 147, loss: 0.832425, test acc: 0.911290, test avg acc: 0.892238, test iou: 0.797794
Train 148, loss: 0.772802, train acc: 0.956660, train avg acc: 0.950353, train iou: 0.893817
Test 148, loss: 0.834185, test acc: 0.910287, test avg acc: 0.894446, test iou: 0.803869
Train 149, loss: 0.772497, train acc: 0.956879, train avg acc: 0.950734, train iou: 0.893818
Test 149, loss: 0.833050, test acc: 0.910487, test avg acc: 0.890587, test iou: 0.800881
Train 150, loss: 0.772438, train acc: 0.956945, train avg acc: 0.950695, train iou: 0.893899
Test 150, loss: 0.832875, test acc: 0.910957, test avg acc: 0.887127, test iou: 0.798972
Train 151, loss: 0.773160, train acc: 0.956376, train avg acc: 0.950010, train iou: 0.891539
Test 151, loss: 0.832464, test acc: 0.910891, test avg acc: 0.893359, test iou: 0.799067
Train 152, loss: 0.772291, train acc: 0.957092, train avg acc: 0.950979, train iou: 0.893275
Test 152, loss: 0.834369, test acc: 0.909677, test avg acc: 0.889234, test iou: 0.800734
Train 153, loss: 0.772020, train acc: 0.957290, train avg acc: 0.951105, train iou: 0.894557
Test 153, loss: 0.834339, test acc: 0.909790, test avg acc: 0.888975, test iou: 0.804310
Train 154, loss: 0.771496, train acc: 0.957795, train avg acc: 0.951912, train iou: 0.895860
Test 154, loss: 0.832792, test acc: 0.911070, test avg acc: 0.892537, test iou: 0.804276
Train 155, loss: 0.771083, train acc: 0.958086, train avg acc: 0.952165, train iou: 0.896218
Test 155, loss: 0.832818, test acc: 0.910922, test avg acc: 0.890830, test iou: 0.805242
Train 156, loss: 0.770953, train acc: 0.958221, train avg acc: 0.952124, train iou: 0.897410
Test 156, loss: 0.832884, test acc: 0.910858, test avg acc: 0.890061, test iou: 0.798721
Train 157, loss: 0.770820, train acc: 0.958331, train avg acc: 0.952402, train iou: 0.897121
Test 157, loss: 0.832013, test acc: 0.911830, test avg acc: 0.890812, test iou: 0.805368
Train 158, loss: 0.770700, train acc: 0.958437, train avg acc: 0.952391, train iou: 0.897891
Test 158, loss: 0.832938, test acc: 0.911220, test avg acc: 0.889822, test iou: 0.800959
Train 159, loss: 0.770700, train acc: 0.958441, train avg acc: 0.952425, train iou: 0.898267
Test 159, loss: 0.833064, test acc: 0.911458, test avg acc: 0.890573, test iou: 0.804756
Train 160, loss: 0.770559, train acc: 0.958669, train avg acc: 0.952654, train iou: 0.898157
Test 160, loss: 0.832352, test acc: 0.911900, test avg acc: 0.892020, test iou: 0.801381
Train 161, loss: 0.770466, train acc: 0.958745, train avg acc: 0.952585, train iou: 0.897445
Test 161, loss: 0.833427, test acc: 0.911083, test avg acc: 0.892347, test iou: 0.800555
Train 162, loss: 0.770864, train acc: 0.958361, train avg acc: 0.952682, train iou: 0.895524
Test 162, loss: 0.834044, test acc: 0.910649, test avg acc: 0.890348, test iou: 0.802408
Train 163, loss: 0.769866, train acc: 0.959217, train avg acc: 0.953178, train iou: 0.900350
Test 163, loss: 0.832725, test acc: 0.911766, test avg acc: 0.892391, test iou: 0.799613
Train 164, loss: 0.769937, train acc: 0.959207, train avg acc: 0.953415, train iou: 0.900487
Test 164, loss: 0.833357, test acc: 0.910849, test avg acc: 0.894868, test iou: 0.802868
Train 165, loss: 0.769680, train acc: 0.959522, train avg acc: 0.953628, train iou: 0.899838
Test 165, loss: 0.832954, test acc: 0.911360, test avg acc: 0.891417, test iou: 0.799557
Train 166, loss: 0.769697, train acc: 0.959380, train avg acc: 0.953559, train iou: 0.899636
Test 166, loss: 0.833539, test acc: 0.911187, test avg acc: 0.892786, test iou: 0.802556
Train 167, loss: 0.769536, train acc: 0.959483, train avg acc: 0.953584, train iou: 0.900499
Test 167, loss: 0.835290, test acc: 0.909482, test avg acc: 0.892925, test iou: 0.796014
Train 168, loss: 0.769342, train acc: 0.959601, train avg acc: 0.953582, train iou: 0.899498
Test 168, loss: 0.832699, test acc: 0.911518, test avg acc: 0.892581, test iou: 0.799709
Train 169, loss: 0.769013, train acc: 0.960027, train avg acc: 0.954269, train iou: 0.899726
Test 169, loss: 0.833864, test acc: 0.911360, test avg acc: 0.891154, test iou: 0.799426
Train 170, loss: 0.769124, train acc: 0.959933, train avg acc: 0.954175, train iou: 0.900974
Test 170, loss: 0.833364, test acc: 0.911405, test avg acc: 0.889009, test iou: 0.802022
Train 171, loss: 0.768667, train acc: 0.960292, train avg acc: 0.954229, train iou: 0.901545
Test 171, loss: 0.833522, test acc: 0.911103, test avg acc: 0.892568, test iou: 0.804632
Train 172, loss: 0.768932, train acc: 0.960074, train avg acc: 0.954176, train iou: 0.898324
Test 172, loss: 0.833506, test acc: 0.911118, test avg acc: 0.892476, test iou: 0.799886
Train 173, loss: 0.768800, train acc: 0.960129, train avg acc: 0.954162, train iou: 0.901999
Test 173, loss: 0.832962, test acc: 0.911771, test avg acc: 0.891201, test iou: 0.801959
Train 174, loss: 0.768343, train acc: 0.960506, train avg acc: 0.954944, train iou: 0.902806
Test 174, loss: 0.831931, test acc: 0.912559, test avg acc: 0.890289, test iou: 0.808319
Train 175, loss: 0.768481, train acc: 0.960471, train avg acc: 0.954465, train iou: 0.900356
Test 175, loss: 0.833596, test acc: 0.911199, test avg acc: 0.895418, test iou: 0.797490
Train 176, loss: 0.768027, train acc: 0.960861, train avg acc: 0.955189, train iou: 0.902513
Test 176, loss: 0.833826, test acc: 0.911090, test avg acc: 0.892060, test iou: 0.798603
Train 177, loss: 0.768330, train acc: 0.960538, train avg acc: 0.954558, train iou: 0.902011
Test 177, loss: 0.833839, test acc: 0.910941, test avg acc: 0.889828, test iou: 0.803887
Train 178, loss: 0.768098, train acc: 0.960777, train avg acc: 0.955126, train iou: 0.902265
Test 178, loss: 0.833074, test acc: 0.911985, test avg acc: 0.891724, test iou: 0.799095
Train 179, loss: 0.767927, train acc: 0.960902, train avg acc: 0.955419, train iou: 0.902593
Test 179, loss: 0.835508, test acc: 0.909989, test avg acc: 0.890982, test iou: 0.800273
Train 180, loss: 0.767946, train acc: 0.960897, train avg acc: 0.954998, train iou: 0.903992
Test 180, loss: 0.833823, test acc: 0.911531, test avg acc: 0.889822, test iou: 0.804121
Train 181, loss: 0.767886, train acc: 0.960932, train avg acc: 0.955192, train iou: 0.902173
Test 181, loss: 0.834252, test acc: 0.910752, test avg acc: 0.890194, test iou: 0.800527
Train 182, loss: 0.767893, train acc: 0.960982, train avg acc: 0.955073, train iou: 0.902040
Test 182, loss: 0.833874, test acc: 0.911260, test avg acc: 0.891304, test iou: 0.803012
Train 183, loss: 0.767698, train acc: 0.961108, train avg acc: 0.955408, train iou: 0.902669
Test 183, loss: 0.834644, test acc: 0.910921, test avg acc: 0.891429, test iou: 0.800042
Train 184, loss: 0.767668, train acc: 0.961167, train avg acc: 0.955672, train iou: 0.904309
Test 184, loss: 0.834312, test acc: 0.911094, test avg acc: 0.891007, test iou: 0.800855
Train 185, loss: 0.767410, train acc: 0.961385, train avg acc: 0.955636, train iou: 0.905785
Test 185, loss: 0.834691, test acc: 0.910984, test avg acc: 0.892344, test iou: 0.801926
Train 186, loss: 0.767750, train acc: 0.961192, train avg acc: 0.955227, train iou: 0.903982
Test 186, loss: 0.833720, test acc: 0.911504, test avg acc: 0.892157, test iou: 0.803771
Train 187, loss: 0.767392, train acc: 0.961476, train avg acc: 0.955867, train iou: 0.905020
Test 187, loss: 0.834083, test acc: 0.911179, test avg acc: 0.890372, test iou: 0.801943
Train 188, loss: 0.767454, train acc: 0.961320, train avg acc: 0.955668, train iou: 0.904614
Test 188, loss: 0.834331, test acc: 0.911176, test avg acc: 0.890406, test iou: 0.798554
Train 189, loss: 0.767479, train acc: 0.961279, train avg acc: 0.955543, train iou: 0.903724
Test 189, loss: 0.834287, test acc: 0.911216, test avg acc: 0.892546, test iou: 0.796911
Train 190, loss: 0.767473, train acc: 0.961357, train avg acc: 0.955546, train iou: 0.903063
Test 190, loss: 0.834320, test acc: 0.911214, test avg acc: 0.892656, test iou: 0.798208
Train 191, loss: 0.767346, train acc: 0.961529, train avg acc: 0.955972, train iou: 0.903311
Test 191, loss: 0.834107, test acc: 0.911462, test avg acc: 0.890126, test iou: 0.801477
Train 192, loss: 0.767037, train acc: 0.961775, train avg acc: 0.955896, train iou: 0.905292
Test 192, loss: 0.834470, test acc: 0.911094, test avg acc: 0.890103, test iou: 0.798457
Train 193, loss: 0.767335, train acc: 0.961522, train avg acc: 0.955889, train iou: 0.902548
Test 193, loss: 0.835293, test acc: 0.910579, test avg acc: 0.891475, test iou: 0.801687
Train 194, loss: 0.767372, train acc: 0.961482, train avg acc: 0.955941, train iou: 0.904703
Test 194, loss: 0.834214, test acc: 0.911391, test avg acc: 0.892184, test iou: 0.799993
Train 195, loss: 0.767072, train acc: 0.961739, train avg acc: 0.956164, train iou: 0.905382
Test 195, loss: 0.834486, test acc: 0.910732, test avg acc: 0.892686, test iou: 0.798554
Train 196, loss: 0.767433, train acc: 0.961465, train avg acc: 0.955775, train iou: 0.904889
Test 196, loss: 0.834092, test acc: 0.911038, test avg acc: 0.891486, test iou: 0.802086
Train 197, loss: 0.767079, train acc: 0.961688, train avg acc: 0.956047, train iou: 0.905892
Test 197, loss: 0.833998, test acc: 0.911382, test avg acc: 0.889994, test iou: 0.804057
Train 198, loss: 0.767177, train acc: 0.961589, train avg acc: 0.955850, train iou: 0.905099
Test 198, loss: 0.834933, test acc: 0.910672, test avg acc: 0.888639, test iou: 0.796964
Train 199, loss: 0.767308, train acc: 0.961462, train avg acc: 0.955940, train iou: 0.904389
Test 199, loss: 0.834757, test acc: 0.910871, test avg acc: 0.890870, test iou: 0.795564
